parametro,otimalidade,tempo
0.0,64.52041779351235,102.4123276416746
0.1,64.99182099171054,102.52430060833285
0.2,65.68443171507406,102.12669817498438
0.3,62.83778226263576,101.37660914999044
0.4,62.771651801130155,99.19376677500743
0.5,62.515570786136976,100.41378490000595
0.6,62.98115101202749,100.3793887583306
0.7,59.07881562415821,100.10800076666055
0.8,55.31236536787313,99.90095327500119
0.9,49.14173055261251,98.30605007500951
1.0,30.25382156608109,88.55518424166075
